number,quote
262,Ive never known her anything but sweet to him. I suppose she was fond of him. Hes a dear—wrapped up in his own world—his digging and his theories. And he worshipped her and thought her perfection. That might have annoyed some women. It didnt annoy her. In a sense he lived in a fools paradise—and yet it wasnt a fools paradise because to him she was what he thought her. Though its hard to reconcile that with—
263,but I thought youd like to have the local colour correct.
264,Thats why you often find that the author of anonymous letters is the last person in the place to be suspected. Some quiet inoffensive little soul who apparently cant say Bo to a goose—all sweetness and Christian meekness on the outside—and seething with all the fury of hell underneath!
265,Should you say Mrs. Leidner had any tendency to an inferiority complex?
266,"Yes, I do. But if she did, the reason arose out of her instinct to dramatize herself. Mrs. Leidner was a bit of a film star in private life! She had to be the centre of things—in the limelight. By the law of opposites she married Leidner, whos about the most retiring and modest man I know. He adored her—but adoration by the fireside wasnt enough for her. She had to be the persecuted heroine as well."
267,you dont subscribe to his theory that she wrote them and retained no memory of her act?
268,"Thats my opinion. She was a very handsome woman, you know, and might easily have had enemies. I think, those letters were written by some spiteful woman. Mrs. Leidner being of a nervous temperament took them seriously."
269,"Well, I suppose that could have been managed if anyone had given their minds to it. Women will take a lot of trouble to gratify their spite, M."
270,"But neither David Emmott nor Coleman were on duty that afternoon. Richard Carey was in charge. Yes, perhaps she is attracted to one of the boys—but shes such a modern unsentimental young woman that one doesnt know quite how seriously to take her. Im sure I dont know which of them it is. Bills a nice boy, and not nearly such a fool as he pretends to be. David Emmott is a dear—and theres a lot to him. He is the deep, quiet kind."
271,"But has this any bearing on the crime, M."
272,"Shes young and shes crude, but shes the right sort."
273,Are there any other members of the staff in the house?
274,"that after an event of this kind, everyone always pretends a lot of things that never were? You know—tension, atmosphere, a feeling that something was going to happen? I think people just make up these things afterwards."
275,And it really wasnt true! We were a thoroughly happy family here.
276,"That woman is one of the most utter liars Ive ever known,"
277,"Hardly that—hardly that. If a person tells you lies with her lips she is sometimes telling you truth with her eyes. What is she afraid of, little Madame Mercado? I saw fear in her eyes. Yes—decidedly she is afraid of something. It is very interesting."
278,The cool way she answered you this morning about these same letters!
279,"It was interesting, that. For she let out the fact she knew all about those letters. So far they have not been spoken of in the presence of the staff. Of course, it is quite possible that Dr. Leidner told her about them yesterday. They are old friends, he and she. But if he did not—well—then it is curious and interesting, is it not?"
280,"No, no, indeed. Always it is unwise to parade ones knowledge. Until the last minute I keep everything here,"
281,You can at least tell me whether you liked or disliked her?
282,She was a charming person—most charming. And intellectual. She had a very fine brain—yes.
283,"I was the stinging insect—yes. And very neatly I did it, too, do you not think so? You did not see me."
284,I suspected—but I did not know. It is always necessary to know.
285,"To be perfectly honest, Mrs. Leidner and I didnt hit it off particularly well. I dont mean that we were in any sense of the word enemies, but we were not exactly friends. Mrs. Leidner was, perhaps, a shade jealous of my old friendship with her husband. I, for my part, although I admired her very much and thought she was an extremely attractive woman, was just a shade resentful of her influence over Leidner. As a result we were quite polite to each other, but not intimate."
