number,quote
350,"Of course, strictly speaking, it oughtn’t to matter. We’ve got Cust on the Doncaster murder—the bloodstained coat, the knife—not a loophole there. You couldn’t bounce any jury into acquitting him. But it spoils a pretty case. He did the Doncaster murder. He did the Churston murder. He did the Andover murder. Then, by hell, he must have done the Bexhill murder. But I don’t see how!"
351,Crome’s in a fog. Exert those cellular arrangements of yours I used to hear so much about. Show us the way he did it.
352,"What about it, Poirot?"
353,Are the little grey cells equal to the task?
354,"Tell me, Hastings, do you consider the case ended?"
355,My good genius.
356,"Not at the moment. I require first a little more information. That I can get from our Special Legion. And then—then, when I have got the answer to a certain question, I will go and see A B C. We will be face to face at last—A B C and Hercule Poirot—the adversaries."
357,And then?
358,"And then,"
359,"We will talk! Je vous assure, Hastings—there is nothing so dangerous for anyone who has something to hide as conversation! Speech, so a wise old Frenchman said to me once, is an invention of man’s to prevent him from thinking. It is also an infallible means of discovering that which he wishes to hide. A human being, Hastings, cannot resist the opportunity to reveal himself and express his personality which conversation gives him. Every time he will give himself away."
360,What do you expect Cust to tell you?
361,"And by it, I shall know the truth!"
362,"Voilà,"
363,"I have finished in Bexhill. Presently I go to Eastbourne. One little inquiry there—that is all. Unnecessary for you all to accompany me. In the meantime come back to the hotel and let us have a cocktail. That Carlton tea, it was abominable!"
364,"Bon,"
365,Let us begin—
366,"I’m ready,"
367,"Ah, but ladies first—this time it would not be the politeness. We will start elsewhere."
368,you may not want the truth but—ma foi—you can speak it!
369,I am Hercule Poirot….
370,I never wrote to you. Those letters weren’t written by me. I’ve said so again and again.
371,"I know,"
372,"But if you did not write them, who did?"
373,An enemy. I must have an enemy. They are all against me. The police—everyone—all against me. It’s a gigantic conspiracy.
374,Everyone’s hand has been against me—always.
375,"I know what you mean,"
376,Go on.
377,It was just the feeling that everybody else thought me stupid. Very paralyzing. It was the same thing later in the office.
378,And later still in the war?
379,"I enjoyed the war. What I had of it, that was. I felt, for the first time, a man like anybody else. We were all in the same box. I was as good as anyone else."
380,"And then I got that wound on the head. Very slight. But they found out I had fits…I’d always known, of course, that there were times when I hadn’t been quite sure what I was doing. Lapses, you know. And of course, once or twice I’d fallen down. But I don’t really think they ought to have discharged me for that. No, I don’t think it was right."
381,And afterwards?
382,"I got a place as a clerk. Of course there was good money to be got just then. And I didn’t do so badly after the war. Of course, a smaller salary…And—I didn’t seem to get on. I was always being passed over for promotion. I wasn’t go-ahead enough. It grew very difficult—really very difficult…. Especially when the slump came. To tell you the truth, I’d got hardly enough to keep body and soul together (and you’ve got to look presentable as a clerk) when I got the offer of this stocking job. A salary and commission!"
383,"But you are aware, are you not, that the firm whom you say employed you deny the fact?"
384,"I’m perfectly innocent! It’s all a mistake. Why, look at that second crime—that Bexhill one. I was playing dominoes at Eastbourne. You’ve got to admit that!"
385,"Yes,"
386,"But it’s so easy, isn’t it, to make a mistake of one day? And if you’re an obstinate, positive man, like Mr. Strange, you’ll never consider the possibility of having been mistaken. What you’ve said you’ll stick to…He’s that kind of man. And the hotel register—it’s very easy to put down the wrong date when you’re signing it—probably no one will notice it at the time."
387,"I remember one man—I’ve never forgotten him because of something he told me—we just got talking over a cup of coffee, and we started dominoes. Well, I felt after twenty minutes that I’d known that man all my life."
388,What was it that he told you?
389,"It gave me a turn—a nasty turn. Talking of your fate being written in your hand, he was. And he showed me his hand and the lines that showed he’d have two near escapes of being drowned—and he had had two near escapes. And then he looked at mine and he told me some amazing things. Said I was going to be one of the most celebrated men in England before I died. Said the whole country would be talking about me. But he said—he said…."
390,"No,"
391,"I have been worried over the why of this case. Hastings said to me the other day that the case was ended. I replied to him that the case was the man! The mystery was not the mystery of the murders, but the mystery of A B C. Why did he find it necessary to commit these murders? Why did he select me as his adversary?

“It is no answer to say that the man was mentally unhinged. To say a man does mad things because he is mad is merely unintelligent and stupid. A madman is as logical and reasoned in his actions as a sane man—given his peculiar biased point of view. For example, if a man insists on going out and squatting about in nothing but a loin cloth his conduct seems eccentric in the extreme. But once you know that the man himself is firmly convinced that he is Mahatma Gandhi, then his conduct becomes perfectly reasonable and logical.

“What was necessary in this case was to imagine a mind so constituted that it was logical and reasonable to commit four or more murders and to announce them beforehand by letters written to Hercule Poirot.

“My friend Hastings will tell you that from the moment I received the first letter I was upset and disturbed. It seemed to me at once that there was something very wrong about the letter."
